"","Ti","Ni","Cu","Hf","Zr","Nb","Co","Cr","Fe","Mn","Pd","delta.r.mix","H.mix","ou.mix","VEC.mix","numa","mean","sd","SKO"
"126759",0.464,0.466,0.014,0.056,0,0,0,0,0,0,0,0.311409485,0.382321066,0.189970662,0.586486486,0.5,25.0498435550581,4.32092102856146,0.0637804956589924
"60400",0.458,0.476,0,0.052,0,0,0,0.014,0,0,0,0.314982257,0.369440473,0.181445468,0.572972973,0.5,25.0542690002777,4.31894614127322,0.0637792818752089
"210301",0.43,0.48,0.004,0.086,0,0,0,0,0,0,0,0.412779439,0.324550349,0.18780602,0.605405405,0.5,26.3834553326121,3.72602140414852,0.0637788551320042
"225895",0.338,0.484,0,0.166,0,0,0,0.012,0,0,0,0.644511874,0.276951725,0.27775717,0.632432432,0.5,28.5398562427907,2.74204075226142,0.0637757260663442
"7928",0.372,0.474,0,0.148,0,0,0,0.006,0,0,0,0.58044074,0.282634366,0.251369955,0.535135135,0.5,27.234728085576,3.34100515344858,0.0637661576239325
"84633",0.282,0.468,0.01,0.24,0,0,0,0,0,0,0,0.784470772,0.233505428,0.29906649,0.564864865,0.5,28.3979087108012,2.80759044239914,0.0637575087022766
"42340",0.434,0.47,0.006,0.09,0,0,0,0,0,0,0,0.415221662,0.332089842,0.203584792,0.543243243,0.5,25.8952817340372,3.94451562187253,0.0637506020506481
"13172",0.384,0.474,0,0.132,0,0,0,0.01,0,0,0,0.543183787,0.302719089,0.255434063,0.545945946,0.5,27.2450653937456,3.33610207150154,0.0637479807790211
"42422",0.472,0.468,0.008,0.052,0,0,0,0,0,0,0,0.299490478,0.36688024,0.161651589,0.545945946,0.5,24.8211951325664,4.42154317776576,0.0637453656530984
"252841",0.39,0.472,0.014,0.124,0,0,0,0,0,0,0,0.515360194,0.328568529,0.263537439,0.635135135,0.5,27.7582792185972,3.10185262330517,0.0637445813193817
"259987",0.434,0.486,0,0.074,0,0,0,0.006,0,0,0,0.386040289,0.332480805,0.180234047,0.632432432,0.5,26.3449547534558,3.74287265495564,0.063740684723717
"42467",0.382,0.468,0.008,0.142,0,0,0,0,0,0,0,0.555267988,0.300557762,0.257513904,0.545945946,0.5,27.3408879948355,3.29234925053234,0.0637343056101223
"42421",0.474,0.468,0.008,0.05,0,0,0,0,0,0,0,0.293182688,0.368354073,0.158461277,0.545945946,0.5,24.7578479845083,4.44933500001275,0.0637327136269434
"91933",0.422,0.478,0,0.094,0,0,0,0.006,0,0,0,0.438300263,0.320430677,0.205373619,0.567567568,0.5,26.1200393299038,3.8436832885028,0.0637305519694111
"126747",0.286,0.468,0.012,0.234,0,0,0,0,0,0,0,0.773479944,0.243150649,0.304932125,0.583783784,0.5,27.7145754640872,3.12167735051332,0.0637271469381748
"168565",0.276,0.474,0.008,0.242,0,0,0,0,0,0,0,0.7961877,0.222444621,0.288136896,0.594594595,0.5,28.1553073147154,2.91924531695053,0.0637240681288002
"225868",0.392,0.484,0,0.112,0,0,0,0.012,0,0,0,0.50072385,0.317603036,0.242611032,0.632432432,0.5,27.4841551546736,3.22690469620935,0.063720812519349
"175966",0.416,0.482,0,0.096,0,0,0,0.006,0,0,0,0.447903558,0.317305622,0.206133739,0.6,0.5,26.4218954984763,3.7080414594383,0.063720618480506
"42287",0.338,0.472,0.004,0.186,0,0,0,0,0,0,0,0.665841269,0.254635954,0.263169579,0.540540541,0.5,28.6147513337336,2.70668450832717,0.0637140683428438
"55208",0.342,0.476,0,0.172,0,0,0,0.01,0,0,0,0.647464939,0.272111023,0.277820307,0.562162162,0.5,27.9291406171151,3.02316957939174,0.0637140195778259
"42423",0.47,0.468,0.008,0.054,0,0,0,0,0,0,0,0.305768121,0.365406407,0.164777894,0.545945946,0.5,24.8821487631307,4.39418013775193,0.0637119888747335
"126696",0.388,0.468,0.012,0.132,0,0,0,0,0,0,0,0.531323008,0.319036272,0.264579177,0.583783784,0.5,26.8212461389675,3.52785343599276,0.0637118594621183
"84446",0.454,0.47,0.008,0.068,0,0,0,0,0,0,0,0.350736444,0.354091431,0.184475042,0.562162162,0.5,25.2883540088597,4.21431509177203,0.0637115957974619
"126665",0.45,0.468,0.012,0.07,0,0,0,0,0,0,0,0.355931539,0.365162828,0.202297882,0.583783784,0.5,25.3574111513645,4.18363207486476,0.0637096491980916
"7943",0.342,0.474,0,0.178,0,0,0,0.006,0,0,0,0.654556457,0.260593063,0.266978484,0.535135135,0.5,27.9333242864217,3.02118366412814,0.0637078716983677
"294401",0.29,0.484,0.004,0.222,0,0,0,0,0,0,0,0.764526111,0.220455388,0.265052966,0.637837838,0.5,28.930708858543,2.55957776735047,0.0637059421550814
"26350",0.278,0.474,0,0.228,0,0,0,0.02,0,0,0,0.787386652,0.252633483,0.325475446,0.572972973,0.5,27.7482174803609,3.10604167461563,0.0637054097003368
"252830",0.412,0.472,0.014,0.102,0,0,0,0,0,0,0,0.454305689,0.34514959,0.24432228,0.635135135,0.5,27.2514391944696,3.33270621226208,0.0637033533881494
"139210",0.398,0.48,0,0.112,0,0,0,0.01,0,0,0,0.495039159,0.314742741,0.237003017,0.594594595,0.5,26.7325609694389,3.56768952320262,0.0636915377279592
"42468",0.38,0.468,0.008,0.144,0,0,0,0,0,0,0,0.560392303,0.299083929,0.258841508,0.545945946,0.5,27.3884290517866,3.2702156581516,0.0636907418690497
"42384",0.346,0.47,0.006,0.178,0,0,0,0,0,0,0,0.645608957,0.267280028,0.268810342,0.543243243,0.5,28.2752806216797,2.86355387997538,0.0636888528535501
"44726",0.306,0.476,0,0.216,0,0,0,0.002,0,0,0,0.739418901,0.223133881,0.261226663,0.540540541,0.5,29.2610574813568,2.40483607928398,0.0636874733879894
"102441",0.406,0.478,0,0.102,0,0,0,0.014,0,0,0,0.468355184,0.331564734,0.242525269,0.589189189,0.5,26.4406878238459,3.69918363968503,0.0636865703905497
"210392",0.45,0.478,0.006,0.066,0,0,0,0,0,0,0,0.351280123,0.346245698,0.171891522,0.608108108,0.5,26.0483672028637,3.87520289501559,0.0636826214907779
"168532",0.342,0.474,0.008,0.176,0,0,0,0,0,0,0,0.64745327,0.271692701,0.27303191,0.594594595,0.5,27.8507266346747,3.05876862819659,0.0636776784741252
"126680",0.42,0.468,0.012,0.1,0,0,0,0,0,0,0,0.44384783,0.342843527,0.236928473,0.583783784,0.5,26.1376086605254,3.8351263283552,0.0636742762449828
"225896",0.336,0.484,0,0.168,0,0,0,0.012,0,0,0,0.649526549,0.275446121,0.278661388,0.632432432,0.5,28.5715381560258,2.72628931109599,0.0636695180752017
"42341",0.432,0.47,0.006,0.092,0,0,0,0,0,0,0,0.420967862,0.330616892,0.205772049,0.543243243,0.5,25.9492987719216,3.91935330221498,0.0636682819689676
"63112",0.284,0.476,0,0.224,0,0,0,0.016,0,0,0,0.77605031,0.246089489,0.31181218,0.578378378,0.5,27.7051909872636,3.12532919139387,0.0636672648698835
"52533",0.442,0.476,0,0.074,0,0,0,0.008,0,0,0,0.37908754,0.340335363,0.190714287,0.556756757,0.5,25.4964898105264,4.12126033741977,0.0636659366038538
"217963",0.452,0.484,0,0.058,0,0,0,0.006,0,0,0,0.334701326,0.345082517,0.159245276,0.616216216,0.5,25.7566453567351,4.00532289548014,0.0636620193458524
"52561",0.386,0.476,0,0.13,0,0,0,0.008,0,0,0,0.538012195,0.2989692,0.245807757,0.556756757,0.5,27.0475803612761,3.42478826344119,0.0636602828102023
"139197",0.424,0.48,0,0.086,0,0,0,0.01,0,0,0,0.42016598,0.334132027,0.211225688,0.594594595,0.5,26.0407201545547,3.87833867623942,0.0636590797417548
"102447",0.394,0.478,0,0.114,0,0,0,0.014,0,0,0,0.502318442,0.322631718,0.253419993,0.589189189,0.5,26.7468166457804,3.56086202483705,0.0636579530978808
"42352",0.41,0.47,0.006,0.114,0,0,0,0,0,0,0,0.48250108,0.314414438,0.227373438,0.543243243,0.5,26.5634903458729,3.643484239044,0.0636516929030732
"84360",0.424,0.472,0.006,0.098,0,0,0,0,0,0,0,0.44014717,0.325126644,0.211400192,0.559459459,0.5,26.0260043658564,3.88471088537815,0.0636415395794439
"10509",0.46,0.474,0,0.058,0,0,0,0.008,0,0,0,0.328187678,0.352982085,0.169393603,0.540540541,0.5,25.1497404864342,4.27486575360311,0.0636411305540625
"91984",0.32,0.478,0,0.196,0,0,0,0.006,0,0,0,0.702312671,0.244860118,0.271175558,0.567567568,0.5,28.5908528955944,2.71701947906691,0.0636383040348321
"57868",0.272,0.476,0,0.24,0,0,0,0.012,0,0,0,0.805423465,0.225939458,0.300582121,0.567567568,0.5,28.532652335897,2.74386897541479,0.0636247535540768
"252735",0.4,0.474,0.012,0.114,0,0,0,0,0,0,0,0.489309281,0.329446651,0.247740694,0.632432432,0.5,27.4103009135517,3.25949486972737,0.0636221850779564
"84497",0.352,0.47,0.008,0.17,0,0,0,0,0,0,0,0.627702632,0.27861089,0.272509293,0.562162162,0.5,27.783254733582,3.08910037016533,0.0636218716784987
"55228",0.302,0.476,0,0.212,0,0,0,0.01,0,0,0,0.741328104,0.242528462,0.290717944,0.562162162,0.5,28.356986256203,2.82506902607751,0.0636155117010471
"225899",0.33,0.484,0,0.174,0,0,0,0.012,0,0,0,0.664445448,0.270929309,0.281216939,0.632432432,0.5,28.6751038285281,2.67768400642203,0.0636154222234323
"168501",0.404,0.474,0.008,0.114,0,0,0,0,0,0,0,0.487736666,0.31795605,0.233436668,0.594594595,0.5,26.626667949063,3.61456214688955,0.0636136038226813
"225894",0.34,0.484,0,0.164,0,0,0,0.012,0,0,0,0.639476142,0.278457329,0.276826487,0.632432432,0.5,28.5023958773812,2.75774642149766,0.0636107327091363
"42469",0.378,0.468,0.008,0.146,0,0,0,0,0,0,0,0.565494684,0.297610096,0.260140736,0.545945946,0.5,27.4347116133941,3.24822021975203,0.0636085541840926
"84370",0.404,0.472,0.006,0.118,0,0,0,0,0,0,0,0.495623676,0.310335363,0.23004499,0.559459459,0.5,26.5629916727638,3.64317334984465,0.0636061717062128
"289",0.304,0.47,0.004,0.222,0,0,0,0,0,0,0,0.744020295,0.229635513,0.274459195,0.524324324,0.5,27.6824147391773,3.13507931806442,0.0636049699824755
"126686",0.408,0.468,0.012,0.112,0,0,0,0,0,0,0,0.477377424,0.333915806,0.248304832,0.583783784,0.5,26.4573823197432,3.69069362190991,0.063604023209301
"252208",0.444,0.484,0.002,0.07,0,0,0,0,0,0,0,0.367928893,0.329092754,0.158481836,0.618918919,0.5,25.9513548230432,3.91758420252111,0.0635992094655056
"168491",0.424,0.474,0.008,0.094,0,0,0,0,0,0,0,0.431440364,0.332879711,0.2142649,0.594594595,0.5,26.1116264204497,3.84578665220104,0.0635934809012925
"225882",0.364,0.484,0,0.14,0,0,0,0.012,0,0,0,0.57735885,0.296524579,0.263523054,0.632432432,0.5,28.123456714458,2.93255831724356,0.0635931077539595
"7948",0.332,0.474,0,0.188,0,0,0,0.006,0,0,0,0.678244856,0.253245962,0.270901777,0.535135135,0.5,28.1609827214707,2.91524021521394,0.0635897003814395
"42342",0.43,0.47,0.006,0.094,0,0,0,0,0,0,0,0.4266881,0.329143941,0.207920034,0.543243243,0.5,26.0033534267853,3.89418318709887,0.0635874007000548
"126697",0.386,0.468,0.012,0.134,0,0,0,0,0,0,0,0.536589219,0.317548319,0.2660343,0.583783784,0.5,26.8430939938063,3.51652503411067,0.0635859958357104
"57773",0.462,0.476,0,0.05,0,0,0,0.012,0,0,0,0.307228767,0.366624305,0.171310991,0.567567568,0.5,25.026505343185,4.32867367100673,0.0635837461387232
"31598",0.282,0.474,0,0.22,0,0,0,0.024,0,0,0,0.774706312,0.266907599,0.336017175,0.583783784,0.5,27.3411828958175,3.29053229207924,0.0635823444480165
"102439",0.41,0.478,0,0.098,0,0,0,0.014,0,0,0,0.456830869,0.334542406,0.238605147,0.589189189,0.5,26.3267125254603,3.74914353106666,0.0635797788085177
"91978",0.332,0.478,0,0.184,0,0,0,0.006,0,0,0,0.674130143,0.253750772,0.267116295,0.567567568,0.5,28.4090875883841,2.80061983462839,0.0635797611251039
"212733",0.412,0.484,0,0.102,0,0,0,0.002,0,0,0,0.463469651,0.303433942,0.194339811,0.605405405,0.5,26.7763763419218,3.54650986550348,0.0635715988132772
"55153",0.452,0.476,0,0.062,0,0,0,0.01,0,0,0,0.343812586,0.353463066,0.182125305,0.562162162,0.5,25.2454014911998,4.23150018094635,0.0635666596297576
"139215",0.388,0.48,0,0.122,0,0,0,0.01,0,0,0,0.522703939,0.307285323,0.245322333,0.594594595,0.5,27.001810318864,3.44441306505577,0.0635616774234802
"7944",0.34,0.474,0,0.18,0,0,0,0.006,0,0,0,0.659333598,0.259123643,0.267812651,0.535135135,0.5,27.9758618724521,3.0001016144533,0.0635611169953597
"85339",0.284,0.454,0.024,0.238,0,0,0,0,0,0,0,0.770712531,0.281659165,0.350092534,0.583783784,0.5,27.176984220996,3.36476866682795,0.0635450464698552
"257436",0.286,0.486,0,0.224,0,0,0,0.004,0,0,0,0.774133213,0.215244021,0.264311948,0.627027027,0.5,28.6701868216235,2.6792361093748,0.0635415107158742
"42351",0.412,0.47,0.006,0.112,0,0,0,0,0,0,0,0.477030919,0.315887389,0.225585792,0.543243243,0.5,26.5048961520602,3.66856771067951,0.0635411793427951
"168674",0.462,0.47,0.012,0.056,0,0,0,0,0,0,0,0.314450109,0.374702145,0.182005341,0.6,0.5,25.3978118032387,4.16351563738964,0.0635399540587217
"42462",0.392,0.468,0.008,0.132,0,0,0,0,0,0,0,0.529312677,0.307926926,0.250440826,0.545945946,0.5,27.0882016470104,3.4049609537523,0.0635361092811663
"225897",0.334,0.484,0,0.17,0,0,0,0.012,0,0,0,0.65452029,0.273940517,0.279539313,0.632432432,0.5,28.6033619559724,2.71018394866727,0.0635346499173206
"7947",0.334,0.474,0,0.186,0,0,0,0.006,0,0,0,0.673546422,0.254715383,0.27016636,0.535135135,0.5,28.1133984195196,2.93651855546293,0.0635286100219719
"168531",0.344,0.474,0.008,0.174,0,0,0,0,0,0,0,0.642622755,0.273185068,0.272165423,0.594594595,0.5,27.8196904511658,3.07137253308024,0.0635250169693108
"257402",0.354,0.486,0,0.156,0,0,0,0.004,0,0,0,0.612843465,0.266404554,0.24231399,0.627027027,0.5,28.20590736247,2.89386549366189,0.0635246031845247
"102448",0.392,0.478,0,0.116,0,0,0,0.014,0,0,0,0.507891863,0.321142882,0.255114729,0.589189189,0.5,26.7890939198202,3.54018854551983,0.0635218249113048
"257431",0.296,0.486,0,0.214,0,0,0,0.004,0,0,0,0.751802283,0.222767629,0.262819144,0.627027027,0.5,28.7945871916296,2.62118977225537,0.0635194781196132
"42516",0.284,0.468,0.008,0.24,0,0,0,0,0,0,0,0.782720489,0.228339952,0.292507111,0.545945946,0.5,28.9168485410211,2.56423775873909,0.0635193807811162
"215347",0.434,0.484,0,0.078,0,0,0,0.004,0,0,0,0.394953432,0.32573118,0.177419646,0.610810811,0.5,26.3095948549685,3.75607147235993,0.0635164681154666
"2686",0.356,0.474,0,0.168,0,0,0,0.002,0,0,0,0.625474376,0.259723767,0.245804649,0.524324324,0.5,26.7617719313381,3.55242528922188,0.0635128831596433
"55207",0.344,0.476,0,0.17,0,0,0,0.01,0,0,0,0.642564502,0.273590151,0.276914286,0.562162162,0.5,27.892502234387,3.03783993026529,0.0635110799720591
"139219",0.38,0.48,0,0.13,0,0,0,0.01,0,0,0,0.544404464,0.301319389,0.25139922,0.594594595,0.5,27.2078744352493,3.35035122110819,0.0635105338689647
"21101",0.276,0.474,0,0.234,0,0,0,0.016,0,0,0,0.795137929,0.239915277,0.314135012,0.562162162,0.5,28.1582759189931,2.91565576702461,0.0635094215094781
"42343",0.428,0.47,0.006,0.096,0,0,0,0,0,0,0,0.432382554,0.327670991,0.210029414,0.543243243,0.5,26.0574398030427,3.86899912669072,0.063507260997673
"7978",0.272,0.474,0,0.248,0,0,0,0.006,0,0,0,0.810611766,0.209163357,0.282057135,0.535135135,0.5,29.0771648683761,2.4892284626379,0.0635034427260138
"13169",0.39,0.474,0,0.126,0,0,0,0.01,0,0,0,0.527154283,0.30713794,0.250920781,0.545945946,0.5,27.0858474529889,3.40565526788508,0.0635031013351071
"63026",0.456,0.476,0,0.052,0,0,0,0.016,0,0,0,0.316285801,0.37374989,0.188243905,0.578378378,0.5,25.053936281923,4.31542817095921,0.0634990530680061
"102424",0.44,0.478,0,0.068,0,0,0,0.014,0,0,0,0.366979332,0.356874945,0.203972842,0.589189189,0.5,25.524554476288,4.10663962344138,0.0634974884590631
"126732",0.316,0.468,0.012,0.204,0,0,0,0,0,0,0,0.707495191,0.26546995,0.299731934,0.583783784,0.5,27.6553893805236,3.14626716542695,0.0634965375373091
"252743",0.384,0.474,0.012,0.13,0,0,0,0,0,0,0,0.532838497,0.317394758,0.260501305,0.632432432,0.5,27.7824954488743,3.08807026706434,0.0634929752289651
"126724",0.332,0.468,0.012,0.188,0,0,0,0,0,0,0,0.670609028,0.277373577,0.294793616,0.583783784,0.5,27.4878093864282,3.22271849649683,0.0634907202683189
"102442",0.404,0.478,0,0.104,0,0,0,0.014,0,0,0,0.474078801,0.330075898,0.244429916,0.589189189,0.5,26.4890726626731,3.67502087757288,0.0634847285935775
"262655",0.348,0.486,0,0.158,0,0,0,0.008,0,0,0,0.622259947,0.273529256,0.258843887,0.637837838,0.5,28.6788858837837,2.67461447712275,0.0634827600890882
"52534",0.44,0.476,0,0.076,0,0,0,0.008,0,0,0,0.385116557,0.338858,0.193216027,0.556756757,0.5,25.5469591057883,4.09648134709594,0.063482357974426
"13131",0.466,0.474,0,0.05,0,0,0,0.01,0,0,0,0.304342707,0.363110052,0.164563653,0.545945946,0.5,24.8859670106147,4.38941597508917,0.0634793778514963
"52555",0.398,0.476,0,0.118,0,0,0,0.008,0,0,0,0.505601797,0.307833377,0.236335757,0.556756757,0.5,26.7023415148811,3.57885163229422,0.0634784914383322
"7945",0.338,0.474,0,0.182,0,0,0,0.006,0,0,0,0.664090901,0.257654223,0.268621928,0.535135135,0.5,28.0199859199043,2.97895232632907,0.0634777789451787
"52562",0.384,0.476,0,0.132,0,0,0,0.008,0,0,0,0.543332168,0.297491837,0.247277842,0.556756757,0.5,27.1008755972367,3.39854593342681,0.0634771703754828
"259988",0.432,0.486,0,0.076,0,0,0,0.006,0,0,0,0.392139561,0.330974318,0.18268907,0.632432432,0.5,26.3895751180547,3.71965588242121,0.0634756419842428
"10510",0.458,0.474,0,0.06,0,0,0,0.008,0,0,0,0.33442865,0.351510899,0.172317084,0.540540541,0.5,25.206489431558,4.24757002391888,0.0634755013425096
"84361",0.422,0.472,0.006,0.1,0,0,0,0,0,0,0,0.445806759,0.323647516,0.21342393,0.559459459,0.5,26.0758299064934,3.86030160275442,0.0634691557822007
"7946",0.336,0.474,0,0.184,0,0,0,0.006,0,0,0,0.668828473,0.256184803,0.269406454,0.535135135,0.5,28.065800405427,2.95775524735235,0.0634649856044435
"13173",0.382,0.474,0,0.134,0,0,0,0.01,0,0,0,0.548480824,0.301246139,0.256877598,0.545945946,0.5,27.2884685522381,3.31320691243948,0.0634645775849137
"85441",0.282,0.452,0.026,0.24,0,0,0,0,0,0,0,0.773552913,0.28681052,0.357032472,0.586486486,0.5,27.1084682535986,3.3949160327007,0.0634607268065033
"126698",0.384,0.468,0.012,0.136,0,0,0,0,0,0,0,0.54183268,0.316060365,0.267459436,0.583783784,0.5,26.8652540739747,3.50504332769137,0.0634590438222228
"254728",0.452,0.486,0,0.06,0,0,0,0.002,0,0,0,0.339755302,0.334248522,0.144445015,0.621621622,0.5,25.6828669801888,4.03553212621411,0.0634474809268267
"42350",0.414,0.47,0.006,0.11,0,0,0,0,0,0,0,0.4715365,0.317360339,0.223764415,0.543243243,0.5,26.4467539742654,3.6935644281652,0.0634431846498307
"84540",0.468,0.468,0.01,0.054,0,0,0,0,0,0,0,0.306136376,0.371228488,0.172238431,0.564864865,0.5,24.9508526621318,4.36025502435935,0.0634417408599392
"42344",0.426,0.47,0.006,0.098,0,0,0,0,0,0,0,0.438051404,0.326198041,0.212100826,0.543243243,0.5,26.1115521444449,3.84379524761091,0.0634271844145401
"84447",0.452,0.47,0.008,0.07,0,0,0,0,0,0,0,0.356798489,0.35261142,0.187143978,0.562162162,0.5,25.3377279147179,4.18871820450676,0.0634250849914063
"42288",0.336,0.472,0.004,0.188,0,0,0,0,0,0,0,0.670511776,0.253163887,0.263921647,0.540540541,0.5,28.6632432760348,2.68128803766765,0.0634232575326172
"5306",0.366,0.474,0,0.156,0,0,0,0.004,0,0,0,0.598319425,0.272631718,0.248117021,0.52972973,0.5,26.922467658921,3.47864508945009,0.0634137318529047
"42617",0.284,0.466,0.01,0.24,0,0,0,0,0,0,0,0.781355722,0.235054276,0.300575259,0.548648649,0.5,28.5960270319092,2.71230918466724,0.0634066213952473
"42385",0.344,0.47,0.006,0.18,0,0,0,0,0,0,0,0.65035767,0.265807078,0.269660171,0.543243243,0.5,28.3196625687673,2.84016230521933,0.0634050997073695
"105042",0.454,0.478,0,0.052,0,0,0,0.016,0,0,0,0.317704468,0.373125938,0.187791804,0.594594595,0.5,25.2779686824067,4.21492230900751,0.0634013229593435
"225893",0.342,0.484,0,0.162,0,0,0,0.012,0,0,0,0.634419231,0.279962934,0.275869162,0.632432432,0.5,28.4645967745502,2.7731091758772,0.0633986007063658
"225898",0.332,0.484,0,0.172,0,0,0,0.012,0,0,0,0.659493217,0.272434913,0.280391109,0.632432432,0.5,28.6355688086521,2.69372556146504,0.0633823253487756
"294241",0.408,0.486,0.002,0.104,0,0,0,0,0,0,0,0.469940212,0.302815285,0.195540628,0.635135135,0.5,27.0672595994429,3.4126452080881,0.0633761921543684
"7949",0.33,0.474,0,0.19,0,0,0,0.006,0,0,0,0.682923881,0.251776542,0.271612827,0.535135135,0.5,28.2019774152407,2.89414160397043,0.0633759251842855
"84369",0.406,0.472,0.006,0.116,0,0,0,0,0,0,0,0.490185985,0.311814491,0.228333923,0.559459459,0.5,26.502946567536,3.66747418650877,0.0633746532009136
"13174",0.38,0.474,0,0.136,0,0,0,0.01,0,0,0,0.553755037,0.299773189,0.258291206,0.545945946,0.5,27.3362397174966,3.29047506002282,0.0633743990758895
"60401",0.456,0.476,0,0.054,0,0,0,0.014,0,0,0,0.32138714,0.367957815,0.18453384,0.572972973,0.5,25.1031088818791,4.2919951222353,0.0633711096078224
"288",0.306,0.47,0.004,0.22,0,0,0,0,0,0,0,0.7396779,0.231101403,0.274093425,0.524324324,0.5,27.6597134352902,3.14292424735745,0.0633701737085584
"42349",0.416,0.47,0.006,0.108,0,0,0,0,0,0,0,0.466017661,0.318833289,0.221908849,0.543243243,0.5,26.3893827144361,3.71846235178363,0.0633684425525959
"168581",0.446,0.472,0.01,0.072,0,0,0,0,0,0,0,0.365156328,0.356025947,0.196622319,0.597297297,0.5,25.6826464767342,4.03453120651315,0.0633599840766828
"42470",0.376,0.468,0.008,0.148,0,0,0,0,0,0,0,0.570575262,0.296136263,0.261411839,0.545945946,0.5,27.474463884955,3.22730888214322,0.0633545249931319
"170",0.34,0.472,0.002,0.186,0,0,0,0,0,0,0,0.664425603,0.249242785,0.254717933,0.521621622,0.5,26.9519846936264,3.46458420511502,0.0633522841573633
"141811",0.446,0.48,0,0.062,0,0,0,0.012,0,0,0,0.348397099,0.356367487,0.188316103,0.6,0.5,25.6731469118632,4.038644681245,0.0633505876866537
"84496",0.354,0.47,0.008,0.168,0,0,0,0,0,0,0,0.622839456,0.280090901,0.271544086,0.562162162,0.5,27.7446806968936,3.10382096949386,0.0633474003714838
"42345",0.424,0.47,0.006,0.1,0,0,0,0,0,0,0,0.443694825,0.32472509,0.21413488,0.543243243,0.5,26.1656847736687,3.81856594652604,0.0633465087518443
"91934",0.42,0.478,0,0.096,0,0,0,0.006,0,0,0,0.444060188,0.318948901,0.207448269,0.567567568,0.5,26.1688753413762,3.81713474424402,0.0633463729640414
"139220",0.378,0.48,0,0.132,0,0,0,0.01,0,0,0,0.54977097,0.299827906,0.252841075,0.594594595,0.5,27.2526298866841,3.32817880544865,0.0633463471471525
"168530",0.346,0.474,0.008,0.172,0,0,0,0,0,0,0,0.637771996,0.274677434,0.27127351,0.594594595,0.5,27.7883404170907,3.08380417315574,0.0633444359596713
"126666",0.448,0.468,0.012,0.072,0,0,0,0,0,0,0,0.361983299,0.363674874,0.204917387,0.583783784,0.5,25.4001530096399,4.15996713648087,0.0633440290660021
"42424",0.468,0.468,0.008,0.056,0,0,0,0,0,0,0,0.312015855,0.363932574,0.167842305,0.545945946,0.5,24.931793086889,4.36736876406087,0.0633427826553217
"296749",0.44,0.488,0,0.07,0,0,0,0.002,0,0,0,0.372437894,0.326146854,0.157496444,0.637837838,0.5,26.2376455445733,3.78619934437173,0.0633373608530478
"168516",0.374,0.474,0.008,0.144,0,0,0,0,0,0,0,0.567669242,0.295570559,0.256018201,0.594594595,0.5,27.3829202941189,3.26881761226208,0.0633371168706302
"126699",0.382,0.468,0.012,0.138,0,0,0,0,0,0,0,0.547053533,0.314572412,0.268854885,0.583783784,0.5,26.8877222044123,3.49341429657827,0.063331358831421
"10511",0.456,0.474,0,0.062,0,0,0,0.008,0,0,0,0.340640186,0.350039714,0.175184206,0.540540541,0.5,25.2633628926778,4.22038911993577,0.0633232409666973
"13175",0.378,0.474,0,0.138,0,0,0,0.01,0,0,0,0.559006566,0.298300238,0.259675183,0.545945946,0.5,27.3848063899374,3.2676909596916,0.0633128972097948
"43127",0.274,0.456,0.02,0.25,0,0,0,0,0,0,0,0.795247018,0.261124349,0.338168161,0.562162162,0.5,27.8506777850432,3.05490382233313,0.063312179792343
"139209",0.4,0.48,0,0.11,0,0,0,0.01,0,0,0,0.489432734,0.316234225,0.235238755,0.594594595,0.5,26.668176937507,3.59230633810452,0.0633111838553401
"139216",0.386,0.48,0,0.124,0,0,0,0.01,0,0,0,0.528164546,0.30579384,0.246888653,0.594594595,0.5,27.0485857462593,3.42034367803619,0.0633088640492112
"55154",0.45,0.476,0,0.064,0,0,0,0.01,0,0,0,0.350030834,0.351983938,0.184925031,0.562162162,0.5,25.2970878587261,4.20521221245089,0.0633059535740348
"52535",0.438,0.476,0,0.078,0,0,0,0.008,0,0,0,0.391117785,0.337380637,0.195671708,0.556756757,0.5,25.5975466470089,4.07173001916204,0.0633051923664556
"181196",0.456,0.482,0,0.052,0,0,0,0.01,0,0,0,0.31673195,0.358894184,0.165942009,0.610810811,0.5,25.7327423732139,4.01151739543289,0.0633048632658544
"84368",0.408,0.472,0.006,0.114,0,0,0,0,0,0,0,0.484724289,0.313293619,0.226589975,0.559459459,0.5,26.4472532082185,3.69163202371167,0.0632996000682618
