"","Ti","Ni","Cu","Hf","Zr","Nb","Co","Cr","Fe","Mn","Pd","delta.r.mix","H.mix","ou.mix","VEC.mix","numa","EI","mean","sd"
"294427",0.44,0.482,0.006,0.072,0,0,0,0,0,0,0,0.373082173,0.340326538,0.178742456,0.640540541,0.5,0.074998912994404,25.6210577675128,4.31203720154995
"294423",0.448,0.482,0.006,0.064,0,0,0,0,0,0,0,0.348425393,0.346366605,0.168185504,0.640540541,0.5,0.0749964292103067,25.3918850778766,4.41947557872477
"43918",0.308,0.44,0.036,0.216,0,0,0,0,0,0,0,0.712045685,0.339532257,0.388840032,0.583783784,0.5,0.0749941438035687,26.2336215646621,4.02249167295025
"31575",0.328,0.474,0,0.174,0,0,0,0.024,0,0,0,0.66593843,0.301069632,0.324054567,0.583783784,0.5,0.0749929855822692,26.5267869561501,3.88269317376647
"168622",0.364,0.472,0.01,0.154,0,0,0,0,0,0,0,0.591843619,0.294802754,0.270153967,0.597297297,0.5,0.0749778270676986,27.006262523174,3.65203230815724
"294426",0.442,0.482,0.006,0.07,0,0,0,0,0,0,0,0.366961134,0.341836555,0.176178358,0.640540541,0.5,0.07497531093432,25.5623820379716,4.3393328321839
"168290",0.422,0.478,0.004,0.096,0,0,0,0,0,0,0,0.439863952,0.317926926,0.199176404,0.589189189,0.5,0.0749534554715285,25.0671588606775,4.5705239869266
"43118",0.292,0.456,0.02,0.232,0,0,0,0,0,0,0,0.757627683,0.274436502,0.337177731,0.562162162,0.5,0.074949280627065,27.4019653567574,3.45961440222988
"43009",0.308,0.458,0.018,0.216,0,0,0,0,0,0,0,0.724379731,0.279579914,0.32756724,0.559459459,0.5,0.0749456653382563,27.4038224787859,3.45867411960865
"294430",0.434,0.482,0.006,0.078,0,0,0,0,0,0,0,0.391275676,0.335796488,0.186150459,0.640540541,0.5,0.0749392002449674,25.7993019817152,4.22749612184409
"65733",0.292,0.476,0,0.214,0,0,0,0.018,0,0,0,0.756207955,0.257690407,0.316439882,0.583783784,0.5,0.0749363000483523,27.1012651693942,3.60566082955507
"265307",0.294,0.486,0,0.21,0,0,0,0.01,0,0,0,0.750320193,0.238602065,0.283897498,0.643243243,0.5,0.0749341946948721,29.4302741002682,2.4399937947079
"361",0.362,0.468,0.006,0.164,0,0,0,0,0,0,0,0.609178955,0.27892772,0.263212907,0.527027027,0.5,0.0749339929215489,26.3500201746643,3.96646600977859
"1094",0.31,0.454,0.02,0.216,0,0,0,0,0,0,0,0.720001064,0.287903098,0.336180765,0.545945946,0.5,0.0749335947497222,27.7357034332228,3.29594913402368
"65711",0.336,0.476,0,0.17,0,0,0,0.018,0,0,0,0.65172157,0.29038655,0.303168873,0.583783784,0.5,0.0749320041909129,26.6159688602411,3.83938070230484
"84283",0.376,0.474,0.004,0.146,0,0,0,0,0,0,0,0.57066308,0.282877063,0.241872151,0.556756757,0.5,0.0749313141796727,26.3888267873446,3.94794092403182
"252208",0.444,0.484,0.002,0.07,0,0,0,0,0,0,0,0.367928893,0.329092754,0.158481836,0.618918919,0.5,0.0749303241966356,25.1055491205004,4.55238825943823
"70989",0.28,0.476,0,0.222,0,0,0,0.022,0,0,0,0.779352726,0.260126202,0.329196559,0.594594595,0.5,0.074928963576873,27.3306383894114,3.49419003755463
"89338",0.362,0.478,0,0.156,0,0,0,0.004,0,0,0,0.603280741,0.270308887,0.246143253,0.562162162,0.5,0.0749261086108083,26.7977232711195,3.75206866597343
"43607",0.324,0.446,0.03,0.2,0,0,0,0,0,0,0,0.680408904,0.331480011,0.365238937,0.575675676,0.5,0.0749243031036584,26.4102671015993,3.93764252569112
"294425",0.444,0.482,0.006,0.068,0,0,0,0,0,0,0,0.36081147,0.343346571,0.173564999,0.640540541,0.5,0.0749230252539406,25.5039626031014,4.3661580808235
"210274",0.282,0.482,0.002,0.234,0,0,0,0,0,0,0,0.786225771,0.207128232,0.259543599,0.602702703,0.5,0.0749198366975112,29.2855509423018,2.51499157719327
"155015",0.288,0.48,0,0.21,0,0,0,0.022,0,0,0,0.757219453,0.267087636,0.324835328,0.627027027,0.5,0.0749178069003457,28.2582558679232,3.03679535906299
"102450",0.388,0.478,0,0.12,0,0,0,0.014,0,0,0,0.518965513,0.31816521,0.258404427,0.589189189,0.5,0.0749141845209529,25.9904492217703,4.136962527276
"210285",0.462,0.48,0.004,0.054,0,0,0,0,0,0,0,0.315148232,0.348498809,0.145942288,0.605405405,0.5,0.074911247118351,24.6249642360156,4.77506265818646
"43824",0.294,0.442,0.034,0.23,0,0,0,0,0,0,0,0.743755938,0.322501986,0.384433134,0.581081081,0.5,0.0749046679133737,26.3283581276372,3.9764795258441
"168614",0.38,0.472,0.01,0.138,0,0,0,0,0,0,0,0.550755077,0.306748742,0.26011903,0.597297297,0.5,0.0748992674288225,26.7165049644322,3.79083012117086
"253092",0.292,0.468,0.018,0.222,0,0,0,0,0,0,0,0.752299815,0.267908393,0.321518069,0.640540541,0.5,0.0748937959469412,28.8495428443257,2.73852620054929
"42396",0.322,0.47,0.006,0.202,0,0,0,0,0,0,0,0.701312505,0.249604624,0.277398319,0.543243243,0.5,0.0748841090567593,28.889110464254,2.71829179309657
"128716",0.386,0.48,0,0.132,0,0,0,0.002,0,0,0,0.541521923,0.282847939,0.221068139,0.572972973,0.5,0.074877809932361,25.8826453955143,4.1875158759082
"252284",0.292,0.484,0.002,0.222,0,0,0,0,0,0,0,0.763017801,0.214935134,0.256850984,0.618918919,0.5,0.0748705180696388,29.0044073833782,2.65928817759393
"42582",0.354,0.466,0.01,0.17,0,0,0,0,0,0,0,0.623702576,0.286669314,0.281715424,0.548648649,0.5,0.0748669932587787,27.252236381918,3.53174171493168
"139214",0.39,0.48,0,0.12,0,0,0,0.01,0,0,0,0.517219426,0.308776807,0.243724017,0.594594595,0.5,0.0748608224039177,26.1040281816334,4.08260663130645
"42610",0.298,0.466,0.01,0.226,0,0,0,0,0,0,0,0.751607686,0.245377284,0.29908819,0.548648649,0.5,0.0748605653038806,28.4269838662817,2.95182668358931
"294424",0.446,0.482,0.006,0.066,0,0,0,0,0,0,0,0.354632964,0.344856588,0.17090115,0.640540541,0.5,0.0748506401715516,25.4459750293701,4.39252274958796
"154979",0.36,0.48,0,0.138,0,0,0,0.022,0,0,0,0.577495331,0.321162298,0.296223038,0.627027027,0.5,0.0748443498496434,27.2896187066121,3.51334791766158
"253279",0.322,0.464,0.022,0.192,0,0,0,0,0,0,0,0.681402528,0.303744594,0.328969107,0.645945946,0.5,0.0748375193585427,28.7785996006113,2.77413741414628
"91990",0.308,0.478,0,0.208,0,0,0,0.006,0,0,0,0.729808017,0.235969464,0.274371191,0.567567568,0.5,0.0748357219184758,28.4957751324582,2.91704969219577
"42808",0.306,0.462,0.014,0.218,0,0,0,0,0,0,0,0.731498926,0.264703027,0.31320086,0.554054054,0.5,0.0748215596920552,27.8434529135472,3.24183533901259
"84915",0.324,0.462,0.016,0.198,0,0,0,0,0,0,0,0.688274714,0.284702145,0.314405732,0.572972973,0.5,0.0748210809718691,27.0056950247008,3.65076740776383
"168623",0.362,0.472,0.01,0.156,0,0,0,0,0,0,0,0.596881777,0.293309505,0.271282846,0.597297297,0.5,0.0748164074714208,27.0448540085437,3.63179243134366
"252387",0.288,0.482,0.004,0.226,0,0,0,0,0,0,0,0.770469713,0.218575589,0.266891622,0.621621622,0.5,0.074815608976045,28.8028289041353,2.76165149795045
"168652",0.304,0.472,0.01,0.214,0,0,0,0,0,0,0,0.734183389,0.250005295,0.292898211,0.597297297,0.5,0.0748135815333729,28.2985217705234,3.01577500117916
"1203",0.294,0.452,0.022,0.232,0,0,0,0,0,0,0,0.753138166,0.282814403,0.345769955,0.548648649,0.5,0.074808786548745,27.6974704660142,3.31360648521548
"84177",0.386,0.476,0.002,0.136,0,0,0,0,0,0,0,0.54620264,0.28350631,0.225563239,0.554054054,0.5,0.0748028768798298,26.0486237223049,4.10823993132356
"253131",0.416,0.466,0.02,0.098,0,0,0,0,0,0,0,0.438871339,0.368119319,0.262072624,0.643243243,0.5,0.0747958143943274,26.4895448803974,3.89847159512965
"133959",0.4,0.48,0,0.114,0,0,0,0.006,0,0,0,0.496840853,0.304704792,0.223723704,0.583783784,0.5,0.0747889124601573,25.4802227975408,4.37579159695884
"215350",0.428,0.484,0,0.084,0,0,0,0.004,0,0,0,0.412895465,0.321235548,0.184422454,0.610810811,0.5,0.07478584926611,25.6488177142319,4.29664643239396
"211535",0.386,0.456,0.028,0.13,0,0,0,0,0,0,0,0.519866533,0.371547083,0.318322832,0.637837838,0.5,0.0747842375421666,26.9182022154824,3.69263466133634
"210298",0.436,0.48,0.004,0.08,0,0,0,0,0,0,0,0.395021576,0.329040685,0.180884282,0.605405405,0.5,0.0747794598381246,25.3919420680278,4.41701582778929
"68361",0.286,0.476,0,0.218,0,0,0,0.02,0,0,0,0.7678035,0.258905657,0.322954301,0.589189189,0.5,0.0747761020659699,27.1337049237819,3.58838742355925
"127238",0.314,0.458,0.022,0.206,0,0,0,0,0,0,0,0.705247233,0.297293266,0.33677772,0.597297297,0.5,0.0747720698679046,27.3481582977014,3.4841630949186
"194333",0.432,0.482,0,0.066,0,0,0,0.02,0,0,0,0.367733857,0.370359192,0.22018046,0.637837838,0.5,0.0747697850212153,25.7248662376833,4.26070679455076
"210223",0.384,0.482,0.002,0.132,0,0,0,0,0,0,0,0.542594206,0.283418939,0.220164243,0.602702703,0.5,0.0747654041652697,26.7633956876565,3.76696096519597
"85618",0.332,0.448,0.03,0.19,0,0,0,0,0,0,0,0.66028669,0.337309152,0.360690884,0.591891892,0.5,0.0747517722866635,26.4119042470836,3.93507609737859
"5303",0.372,0.474,0,0.15,0,0,0,0.004,0,0,0,0.583226609,0.277034684,0.244575011,0.52972973,0.5,0.0747452023891764,26.1171801141486,4.07514464452857
"169454",0.316,0.456,0.026,0.202,0,0,0,0,0,0,0,0.696310674,0.312093372,0.348187978,0.618918919,0.5,0.0747444704936813,28.0444946117288,3.14167648044708
"126201",0.368,0.478,0.002,0.152,0,0,0,0,0,0,0,0.589701947,0.270549819,0.235017301,0.57027027,0.5,0.0747371152899597,26.5453782151049,3.87118239208199
"294601",0.294,0.48,0.008,0.218,0,0,0,0,0,0,0,0.752974597,0.236709911,0.281610835,0.643243243,0.5,0.0747360898656357,29.4148501888667,2.44653208335371
"141905",0.258,0.48,0,0.25,0,0,0,0.012,0,0,0,0.832507488,0.216002118,0.297543623,0.6,0.5,0.0747307606358457,28.0675854302138,3.13009534997326
"126114",0.34,0.48,0,0.18,0,0,0,0,0,0,0,0.659779992,0.24305004,0.237404769,0.567567568,0.25,0.0747304943869379,29.2643842443493,2.52448817782887
"127143",0.302,0.46,0.02,0.218,0,0,0,0,0,0,0,0.733367199,0.281696232,0.332259177,0.594594595,0.5,0.0747287153812856,27.3583653859903,3.47877842580936
"154948",0.422,0.48,0,0.076,0,0,0,0.022,0,0,0,0.398827123,0.367726591,0.239828783,0.627027027,0.5,0.0747257260079701,25.6804252251277,4.28112788268189
